,diasourceid,ssobjectid,midpointtai,mag,filter,topocentricx,topocentricy
84996,-4800185488721058797,-418868946940217941,60042.282775160835,21.021675,i,-0.5146281529285159,-0.4004193724021388
200795,-4131322655714056252,-2772259301756390433,60042.25220132783,20.801952,y,-1.0295326707193273,-0.06354582609127139
30857,-4995072626482554967,8165738402148646659,60042.240462001966,17.84044,y,-1.3097337758998535,-0.2701641310445785
244321,8142427182639343681,-7640425024176887794,60042.029238480136,22.707762,z,-0.968526889212439,0.6286551220201829
220697,3518140837730780851,7764592038088044954,60042.134947556464,22.89798,i,-1.2206405511532303,0.18837583834001306
98620,2617544315007304419,5674953458787018087,60042.24996314224,19.334972,y,-1.2218159313165355,-0.09662534025219557
23306,-451874929615458495,-1965768557078494242,60042.26659594733,20.62971,y,-1.3587763627565925,-0.12992109468490184
68152,-2398631881387811216,2296571893531715562,60042.25443755652,19.575424,y,-1.89767906526627,-0.317800906970051
2571,2064356394118254347,-4360233357899134791,60042.18382126373,17.495031,y,-1.576703947584676,0.4835385413360226
221376,5775893667871782932,-4580638331949745496,60042.16450232698,22.471165,z,-1.8477474577877606,0.21984439144851825
179481,-8953761711524008162,-3650930650444214892,60042.16355396856,22.730776,z,-1.6548315163947016,0.3331907815544248
220732,6574364186092270827,-2844686256083282036,60042.133156031116,22.71714,i,-1.6445069227499614,0.5767714763827667
108347,-4151436790957323378,8774378523858282966,60042.20564704387,20.389515,y,-1.6820588045946046,-0.08128928477736737
128204,3629901856893225610,-2758693744345799041,60042.20383438114,20.610542,y,-1.8322797766817034,-0.051646844817321146
79981,-1261380950060669616,2189521935678540609,60042.16176850602,21.079912,z,-1.582979304980803,0.42397739426426506
111621,5001280012751831875,6483300160022349447,60042.22776168725,20.967339,y,-1.9115198737430739,-0.2636134296902274
74106,-7532417295176245876,-4144400980244829562,60042.02288741155,21.692883,z,-0.8885756759212207,1.073981630436577
35479,3206917148910901320,-8439555683031217703,60042.14086558167,17.461773,i,-1.4284910951430096,0.7168717414035145
77983,7815986768823637152,-2505183381896063906,60042.08144650972,18.640965,z,-1.1862040047159494,0.5028379502060447
151639,-7475172445773514474,6395344348910335384,60042.193301993786,21.763191,y,-1.7787968265827598,-0.1781192935295178
82292,-5765043113682518379,-6193640265616682269,60042.1892727168,21.168833,y,-1.8844763156659243,0.057271344897608906
111718,8033155980048606739,7356194137863964022,60042.25130557602,20.374765,y,-1.8595359336024606,-0.13589066715717807
18202,-1937068721624140299,1219793009792257586,60042.25220132783,19.239172,y,-0.9370042598587224,-0.026206596483045973
116784,-1822523778600758408,311656115621642679,60042.075129334575,22.232504,i,-1.5523201870530159,1.0678000684909477
200256,-6080058778669514384,584468442882147291,60042.21100997597,20.527725,y,-1.1951158586314978,-0.29990455571117963
80914,-6901788739895346873,4775713257729280304,60042.06770338914,19.10155,i,-1.4061452254667928,0.6425197612484868
216338,6287139405020789346,-4708870705818215184,60042.15437447996,21.515457,z,-1.2593037745649562,0.23425296851284794
97102,2637578040186224516,4521626218959067342,60042.22776168725,20.042055,y,-1.5926251034357966,-0.2605643537299323
152178,8720160631974730741,5854881613981601939,60042.21461789633,20.23058,y,-0.9742871599432396,-0.07918288328940569
42377,-3997600667139230671,-3432039584008002040,60042.02377794082,15.482967,z,-0.8296356430261699,0.8256814868737715
208003,5592019093524404940,1759344182055819333,60042.16810458545,21.849957,z,-1.5625885227463723,0.5070420046803871
84691,-1530084071276408551,-4657505754452772988,60042.14355244488,21.277262,z,-1.6994270953263495,0.94236251431852
229432,-733403553670249667,1152556341115355997,60042.13270711241,22.510956,i,-1.767206961458071,0.6404786575422691
198522,-3726142809376526709,5361654752051809425,60042.007244063534,22.545794,i,-1.1485353984676498,1.2667377532354025
89515,-3498639620674966291,4014314220546821705,60042.155269796844,20.386961,z,-1.0271319258106686,0.26408143439758774
31241,-575517148228452193,-2730321388111733147,60042.13270711241,22.144558,i,-1.689725386409085,0.5963487328076528
174418,3154538796242098583,3683299718314276231,60042.20609457153,20.199717,y,-0.98133591629215,-0.0005572635373200975
194296,5240351491134710747,1939514900422710792,60042.27239877877,21.728056,y,-1.8309560531709832,-0.4024443400243644
125537,-8269378274742002054,1866114524772588730,60042.06680384834,20.615776,i,-1.249236840541813,0.3916998646314729
41687,-8371832109856110069,-7495428738345109338,60042.17660101285,18.498884,y,-1.6238672324433383,0.5120688530645634
28755,-1174636754819672080,-3713241854445265467,60042.10074774758,15.456107,z,-1.3415403037531999,0.4362566001966177
166936,6500515941156410362,8090621381408188165,60042.23508637451,20.89483,y,-1.5337762281788214,0.03363935242133581
145996,-7829986054831197480,2014466276259164664,60042.10255930437,21.273182,z,-1.881060346835102,0.6667230817514465
121149,-2883226258375301523,-7818345854667369,60042.133156031116,22.59461,i,-1.6627702690610602,0.4767033245025992
151613,-6341913329386761048,-3103223209926614596,60042.13000747307,22.562399,i,-1.870339971454046,0.5202821815886024
90905,1042218993153912007,8194507469609903987,60042.13860713552,20.015858,i,-1.604129163082359,0.3966518504810123
69640,6520574367581224891,8669728771331334682,60042.37648826745,20.616825,y,0.16073372411756273,-1.5594697397586295
70626,8074004165090173180,5960178326448610290,60042.13815864183,22.303232,i,-1.4835282600426343,0.2393890235381962
17457,2060696535323374585,7505565798770071391,60042.143099639005,18.524889,z,-1.0915041605875901,0.5125509919306044
226481,-3621863752418429814,-678767004348583137,60042.16540539156,22.737354,z,-1.8062274952095616,0.3004441783607963
163027,3704568762262169824,-463209725940437455,60042.2446119967,21.543175,y,-1.5933546621117376,-0.24092204950342078
235950,3664147144887254635,-5627501000212469280,60042.260782904064,21.866777,y,-1.1980312539838294,-0.10853438865536193
96782,-21330623968489934,-3452782810863847878,60042.14668487869,21.354765,z,-1.815381201643285,0.6407544542843097
4432,-1611429905626922448,-4021203463095156498,60042.15251842946,21.177246,z,-1.0148877347671457,0.2534716753402462
165771,-4289927053654368944,3351190145770593510,60042.23911924015,20.0518,y,-1.135520388097095,-0.14644110844958155
157087,3002478944754358718,3832694271776643729,60042.135843422395,21.440107,i,-1.505316113964042,0.3275768294089887
84903,3843370833044199332,-5131289401776190119,60042.240909151966,21.24157,y,-1.4639431248882693,-0.26974513300408715
20301,5089568702010548273,-3073700093454778673,60042.155269796844,20.64976,z,-1.844991575005137,0.4772307099164055
92849,2840626806816583664,-5702629780268291893,60042.20609457153,20.620344,y,-1.4630994705693692,0.030637036941981034
215454,-7114905609269485876,7241568288831168395,60042.13815864183,22.468225,i,-1.3493141209816717,0.23626067808653922
137855,-6360705257894304280,8966001561321307039,60042.100298238554,21.779932,z,-1.8748320197420798,0.676895492304871
102148,6184873451656661472,-5287559557581890345,60042.154822460696,22.652252,z,-1.6630194784271073,0.42203835003273427
57841,8970735375607948925,-8675269801632697438,60042.210563087516,18.96396,y,-1.4051518499572921,-0.37316288925634883
151661,-3547009342249773537,1570057150934094781,60042.20922222689,20.987703,y,-1.655464600330657,-0.3162412794277971
184599,-6428969974720913748,-3226655082378955720,60042.25175175226,21.24317,y,-1.3115281168178812,-0.14036688855265989
223949,-4480402822063274467,-5248271437380887716,60042.12821690763,22.299112,i,-1.3285720126011349,0.6383722831474183
125090,5641547385740377780,-4524310118534330605,60042.068205096206,22.749693,i,-1.8072028007634602,0.5850356177461327
26682,5345673334927598472,-3154050993178509356,60042.17168609322,21.380606,z,-1.3963999901953732,0.8204249515248194
126094,4457474591309607801,-6591749246447813310,60042.148042483495,20.206854,z,-1.5199387501130441,0.6794418812714262
199572,8562800193788173477,5608355466488928974,60042.20654226075,21.942091,y,-1.4578128389743963,-0.038399646658359904
79003,3080750181045990489,-4719675549838969780,60042.15251842946,21.088642,z,-1.7764497038576637,0.4573208867793489
97657,761570888468653106,1193824969855680614,60042.157081479665,22.327225,z,-1.5092364222352987,0.6940029133268497
28436,-238210736822013290,7124433572950568978,60042.09536390777,21.134369,z,-1.4673972102551285,0.9846886925867693
151572,1815205618255077586,1706775144956265949,60042.135843422395,21.41187,i,-1.3147050658130444,0.253433661906196
41793,-207136394787515651,-5387409407846032551,60042.22057484022,21.62112,y,-1.9390736226954277,-0.05749263246525468
237227,-4911628184595300389,2791065940693390319,60042.193301993786,21.447884,y,-1.401436805094424,-0.14468739286481155
175145,193212225845383962,-651601749586896670,60042.00768876009,21.140635,i,-0.8822982220487681,0.8937219890810251
173274,7941352934474946919,-6176765037518417446,60042.22326440404,21.987972,y,-1.5887541887567018,-0.19183066340246321
206712,-437419928065216215,-9108693527424596176,60042.19106761702,20.972992,y,-1.2668747448587028,-0.018979019874715203
117887,-730008609033510611,6011444364157625101,60042.22821044444,20.66719,y,-1.8844336314162793,-0.25228979834999044
160077,-6196640994446307749,-8789658010169142939,60042.00857715412,22.281988,i,-1.1334234632909546,0.9090980388771095
70443,2998490268664580369,-1267805345560772068,60042.21100997597,21.372904,y,-1.79844742843143,-0.5223794262769886
132593,204233445800556429,4101225343404540731,60042.11786133293,21.170471,y,-1.3675254597093895,0.3068531702037518
49374,-1175451060049366785,-4296929408923515029,60042.27515415245,17.500914,y,-1.4763132487402661,-0.19417638636092566
39626,8105546224063417989,-4396438949725538493,60042.135843422395,20.038094,i,-1.6530942747452482,0.29705322887408075
10202,5976287042797187724,4499679022079138666,60042.087501234455,21.93139,z,-1.0868592762169929,0.6003517694682574
183892,5130063493209856853,4728598220685562123,60042.16042533601,21.50318,z,-1.504446052236987,0.4947239143332216
223035,-3357401611675901365,4639263323711169327,60042.06680384834,22.854069,i,-1.78901931361626,0.5848146611296157
27289,-7394798331698297214,7612062240758562108,60042.12821690763,17.972769,i,-1.1181093930057795,0.48623232317557014
22254,-6498193701047228053,1745464929980965886,60042.127325675996,21.978893,i,-1.28523830671905,0.7803145158884985
195719,-2197282971537286724,6722281844697746526,60042.18201975697,21.641962,y,-1.7338735025222194,0.27587251391308465
98331,7570872585899515562,-4898063099443870999,60042.16221456931,21.69901,z,-1.9527675100411188,0.36365872759900086
9464,5938294505550324414,-6503851431896482847,60042.21652603666,16.175486,y,-1.0977117165623198,-0.07780185768558734
182486,1529332262731404946,-7704721788106952099,60042.23508637451,21.164345,y,-1.1492995713161327,0.019301305177662747
29349,-1496360893284233506,-444754373800146253,60042.24951634736,21.32734,y,-1.796630455482149,-0.07761309620668944
88176,-9171246999138154698,6345975833847491645,60042.14444249539,22.39194,z,-1.3456368813451858,0.6079401153757165
216612,6313914854969220030,4422683628781797837,60042.15392602136,22.361525,z,-1.475012750640732,0.21757825521374977
128502,8609873756809138763,9018116631168072229,60042.25988569378,20.082113,y,-1.3940250054412735,-0.14912314971737697
86522,-3912716295912707540,-5059579016167647716,60042.06452532619,20.810577,i,-1.7263740341803564,0.7920111799413858
135282,9219396733233207652,-2813789685083452788,60042.10575854614,21.959972,z,-1.8652587515532506,0.60321141589289
167797,7619430252344425256,-665373509859671621,60042.15296652403,21.794096,z,-1.4354512193401665,0.39451558094853634
38087,-6372329812666564380,1651010626217069256,60042.13270711241,20.925032,i,-1.7251827168808223,0.6530676897989556
229144,-7542408343902096023,4709239066244539767,60042.20338434561,21.876108,y,-1.2690696947165856,0.021639222715587568
235972,-6888395516469330640,-3186458924314285782,60042.25130557602,20.985924,y,-0.9390569355624923,-0.0798080091336338
166466,-6037067581691997825,951119473107485844,60042.16855189674,21.601385,z,-1.0943149809430979,0.35281957985631324
28966,8146491157601079711,8539754805036925544,60042.20564704387,19.261568,y,-1.5977805402262542,-0.09718709372695679
169187,-1426719216578220282,-7672209594933749484,60042.19598442427,21.900478,y,-1.7971195935125752,-0.4697967547506545
65476,-1000746255313685401,3999978042152054892,60042.01305180142,20.451933,z,-0.8561742980227116,1.5000243326023812
191210,1359025444115302747,3562970897448592811,60042.12911174717,21.016085,i,-0.8286376485607762,0.36892058596624144
143640,97592084029484067,-4761404741213115596,60042.16765700512,22.71881,z,-1.8770722593200475,0.515558865426055
72769,-2421235485435856882,-2252223445169798822,60042.23911924015,20.668406,y,-1.0522286310931181,-0.14920953616013907
15427,7826707382751221737,-2701136195850910318,60042.12642224366,20.319662,i,-1.483923250265971,0.8127082373356415
177745,7541188354859174561,-6055660789237823684,60042.17123549789,21.136387,z,-1.427447673996049,0.6644345541088487
104321,775123719393070925,-7507839709639421556,60042.25130557602,19.413836,y,-1.1075629364820418,-0.07020612707475098
35818,-1083032149928624646,-1996713185540198433,60042.10300872626,20.384619,z,-1.4830626034048031,0.6582186579665398
1612,-5545381882404133619,-2003055455895126565,60042.16631233546,19.800129,z,-1.6420640097231456,0.41612404920571805
128312,-1946059996484508168,-2551447090766969212,60042.02199391598,21.08889,z,-0.9645188252895447,1.346980580305054
21005,-6493384056095878773,-8419339287040587734,60042.25622345322,19.088564,y,-1.3355328020333552,-0.30572085452998804
150105,-2735224330636167796,-1066673270185579237,60042.22550772144,19.346138,y,-1.1005021967805935,-0.19874196221739288
130784,1503676214342786925,6206237271052393799,60042.18382126373,21.093956,y,-1.7611942636722537,0.5114470931068416
3819,8292238248908503605,-8829825966554989172,60042.005015868315,20.064081,i,-0.8272308161432087,1.442214186893103
45279,2861867742979300402,4356223936178991551,60042.20474974343,16.363321,y,-1.0310162789628305,0.02442066580641047
141820,-249746211739438282,-1588004983762449066,60042.00947148273,20.333775,i,-1.1012363468892796,0.9745521197176658
90907,-6162612738688091807,1644535993760213784,60041.997413398545,20.645103,i,-0.7388598270064074,1.5280401234834147
191292,4116544565809049610,-2872893964883198766,60042.13860713552,22.41553,i,-1.8304524731017096,0.4519851833070853
79417,8348887042651229019,6765289397388826927,60042.23911924015,18.79856,y,-1.303618844094561,-0.1457052075777793
29770,2520689324631471742,4268730068480003509,60042.265701167016,20.113007,y,-1.8714039708100383,-0.2658884401393109
101913,-1018701216675416285,-536229621672586826,60042.23418721439,19.481335,y,-1.7851230972689742,-0.03263350293073746
156838,-7774533865108168422,-7815102649037155509,60042.13090591557,20.228432,i,-1.4878428801890897,0.6296570712515622
139266,7774382600976689047,-961957459395165163,60042.18247751378,21.284344,y,-1.8359065298336774,0.43179691549381305
191715,-5742364038537769683,-8534820593847896955,60042.238220648425,21.924606,y,-1.9652809248768608,-0.2728277672899567
171593,6575810273188893643,-6203266782506265022,60042.210563087516,19.56676,y,-1.228018302311046,-0.365238121452562
43921,8858870277600942534,56261602160839685,60041.99336366018,19.393124,r,-1.3858484451999469,1.3023557495390161
66561,2310535537694246653,6629760273365275592,60042.14623400245,22.227367,z,-1.3725607081624507,0.399616446257011
36063,355561422008556190,7432914936652378260,60042.080996699326,19.200245,z,-1.5274888685491423,0.7540816653035324
50588,-1463168316904784778,3745538812216655426,60042.22191909741,20.935173,y,-1.913621784414876,0.11888484038474953
180832,8987263481263013631,-4982613463783527782,60042.25935437502,21.362621,y,-1.588252069139465,-0.34366742746797935
51979,-944010958703419464,-5563403638789434715,60042.17615119001,17.94666,y,-1.0784670389334234,0.37208401192435564
200758,-5904238162777782185,-820651723752701059,60042.06452532619,22.854282,i,-1.4536333791249587,0.6410304771318194
199360,3599850739746729851,-6757942077963426943,60042.231046131616,22.11808,y,-1.512118641988723,-0.006262468860029186
212554,-73367985799162328,-3407441710315287371,60042.134052939,22.366814,i,-1.6737651701115188,0.33645483591874703
86840,-7081456926580536856,-8114269362494438977,60042.159529037664,22.718147,z,-1.060340849123636,0.40728888483376763
63063,-2658203799375806799,-1304974000288632691,60042.18382126373,20.26756,y,-1.4989867068853162,0.4784733291981893
189178,-385191863784949787,-11937572291346787,60042.14264798907,21.276535,z,-1.3286913178709066,0.7079175824707792
56496,-2687545394611710684,-2842127379614849176,60042.00188650329,22.003494,i,-0.5302188801202622,1.663107368963367
233958,5479882419648460055,8265878456141078514,60042.09536390777,22.158941,z,-1.3063526486319212,0.8848256777220368
179904,8388324652739503219,1787678050348477199,60042.12821690763,22.33464,i,-1.712958342369164,0.7183133402622762
208028,-5986276802274130695,-1490981702940583653,60042.197776666544,21.885365,y,-1.617827379525453,-0.3008392802978199
209349,-2743573553917749561,4979369907248868691,60042.10621212795,21.490183,z,-1.3051471797532668,0.47982173172206605
150498,6515600509548868407,-1575030656103789108,60042.21100997597,21.51321,y,-1.4316890368607038,-0.3346527896430821
30563,-6221004101066386957,-5373282198873927101,60042.13539330409,20.490181,i,-1.7835728064595247,0.2432717314044238
169451,-57778543171210052,-7941857518471179357,60042.22281723681,20.759367,y,-1.402963686516666,-0.0812876545408134
231392,6887876350007706275,3574881480022238295,60042.13225829059,22.718033,i,-1.1775634081953172,0.4286144234335058
94822,-1830221827566938159,-5316677696347443619,60042.22416383164,21.368004,y,-1.7148156382383823,-0.22694544889299803
39477,2147287720241439487,4481261001005079242,60042.12152471258,21.41563,y,-1.8656305478602955,0.6079155934560506
222964,5202168165296370922,2428686652168960873,60042.13450188421,22.953655,i,-1.5470768204317495,0.3684669138991708
62077,-7341335833870183363,7678956731459059823,60042.00991589787,20.756266,i,-1.2342524023433288,1.3207737053191364
201582,1251903180708904649,6652921740855628819,60042.09805421415,22.427034,z,-1.7469664422058824,0.824986367302696
89142,-123040489848482227,5832986633437472234,60042.25666804045,19.791084,y,-1.4864718397004864,-0.42000754965624826
150006,-4504631583803203839,-2738228983588659210,60042.116070106065,21.726454,y,-1.8300039500560337,0.7531463388290333
2944,7468298139105757365,-2638856918571934853,60042.219221377796,20.60579,y,-1.549602677992283,-0.0743942272590274
82899,4141409201687766118,2223677408005667476,60042.07193628925,19.090464,i,-0.9367997515964525,0.6961508372701712
109575,-8144318087773352085,5108922454950665693,60042.09715608274,21.182106,z,-1.6839406845834044,0.9418831533623403
202099,8757987161895875608,-1712149691861534592,60041.9832306773,23.52236,r,-1.1361484503935313,1.4855414359295713
15771,7662621237553031721,-6199813318728439726,60042.129561712194,17.96966,i,-1.6503164227794984,0.5639657156242959
81731,-5598819331469472487,1719298730363392009,60042.193301993786,20.151093,y,-1.7918279544650861,-0.17795898428768042
13199,-4497875713135240531,-9026357378731015233,60042.11293350839,19.187426,y,-1.6293581919685303,1.090148887509326
41574,7639515089778513698,3660899490206390026,60042.0125881814,21.442772,z,-0.9351817590513484,1.1557191040017205
100208,-6011202920056041017,-1448048497264130068,60041.99785917083,21.400562,i,-0.6739605548848889,1.5516343264560053
147912,-2490140331263656561,-5338307406601820320,60042.20698970309,20.541582,y,-1.908989566619166,-0.11004161122868722
129841,-7058963644412286906,-4762826951869551022,60042.272845158994,21.59263,y,-1.4363873583690476,-0.23787024673774457
95906,3809060179124829700,6922411245080841073,60042.147593244095,20.556707,z,-1.2972902238793322,0.5820333096014901
22216,1955001089444052524,-4133132921563053148,60042.15392602136,19.619682,z,-1.5969709686803755,0.2532485851114217
96909,-506388325723934125,8279129977201143011,60042.12687407785,21.350773,i,-1.6922442429530198,0.7622502041255026
120527,-1562963926028372403,7407810736306767024,60042.10209039483,22.646078,z,-1.9272833597212102,0.5110908030250833
65091,-24315007771065282,-2432159117562547904,60042.11472582162,20.924866,y,-1.5080762709026077,0.8252735462565061
163653,-5055408969377747109,-4829689942701133949,60042.10209039483,22.023886,z,-1.6698829513243956,0.4357151731748622
84505,2948231920439061786,4737499829809645450,60042.17749705245,19.65663,y,-1.3123512866776477,0.36626311446171206
245082,5190096916825490446,4118587021574775614,60042.13673845406,22.93406,i,-1.3249378630462016,0.3698108617377827
36717,8503974711090437356,-8167240486838095699,60042.19553658428,18.24043,y,-1.7848025101895015,-0.49199922136641105
240795,-4426052307447535391,-8843598245169865304,60042.13628956722,22.245947,i,-1.143375718476822,0.26340082829144923
80618,1060006926055341662,-966844349332436259,60042.25398818305,19.185976,y,-1.3385082712125635,-0.18779484933887322
13460,8842373786009019840,733040771656959794,60042.02689928769,19.35845,z,-0.8955842087476241,1.101272836392932
20471,7167128170883071517,2132640855871182878,60042.25175175226,19.34969,y,-1.6940366744596682,-0.18058564973671784
190608,7378533652353991983,-8809761819060512078,60042.20009748922,21.008476,y,-1.7161712801011122,-0.25339407585125556
32981,-3075856982941354587,-3120189542731621664,60042.121974730995,22.218159,y,-1.558860232561966,0.51071040802268
123403,5842929766900548942,-7722287267781232905,60042.153477195556,20.551327,z,-1.6994013344845862,0.11084969599998376
46883,5099910404151303906,5996809684736929885,60042.20061269341,18.851562,y,-1.8761939523627842,-0.21310533857807767
43713,-8334424861808955216,-1737751429834577814,60042.17749705245,20.232231,y,-1.2541859533899538,0.3283138480821583
49145,-5231693285669360839,-6834721080406995036,60042.20474974343,20.559452,y,-1.844969718353019,0.06022960182379845
139389,4468195024064659784,6292690195646160680,60042.15117677013,22.07161,z,-1.8501854785388574,0.38512424241676535
126182,6269125964636983968,-2556209441861793682,60042.24906962841,20.993288,y,-1.938731489655547,-0.0023583876101722877
128611,5296624019002414883,4148261497112191730,60042.154822460696,20.869905,z,-1.796992858356928,0.45508003787084983
212024,-6041549826996036352,-9004687721349995895,60042.22281723681,21.368067,y,-1.564879668098676,-0.12042119432240851
114344,-3283421468715801104,-6950295321032096431,60042.17883550558,21.490686,y,-1.9158699739240634,0.3413087630648597
173989,-9003187192482758324,2510344857737128742,60042.15437447996,22.55686,z,-1.916387126271862,0.3654542260851574
117476,5873236057850451333,-2514729993901069147,60042.254884249545,21.456602,y,-1.4241751139244379,-0.30474839313141133
82437,4303931453159254194,-1851760499956336168,60042.130456808176,20.49613,i,-1.5660456911979816,0.545794184494107
82359,-5868845955817390584,7047684590519907167,60042.24001353374,21.839338,y,-1.6006910138174368,-0.359191921235549
80553,9193070834057713514,1632795692135163638,60042.12152471258,21.4399,y,-1.476090767741619,0.5429427197200238
148070,-6439011034097590523,-7160810876602074705,60042.08978881799,22.500227,z,-1.1924347004323161,0.6873318063748001
70914,-1118456005806175702,5705404606105464703,60042.18292549122,18.639336,y,-1.0039958339506567,0.2825280294429235
216568,273346601306681225,-8008834087045165991,60042.17838939641,21.526455,y,-1.1864535800380331,0.28663291825656084
211698,-3262464666913794434,-5240720261563422616,60042.19598442427,21.902658,y,-1.463814690520672,-0.3621763593888468
94306,-3581914044634093860,2109480270541681241,60042.26257297786,20.720625,y,-1.8411750030371188,-0.07744560532799469
119843,5228605606401262834,5116226791711690455,60042.11472582162,20.963058,y,-1.0872219434471688,0.5917908299909891
34377,-3268905009787083734,1344613539416427806,60042.099850263236,22.391165,z,-1.7198688554004362,0.7275162877206975
187579,4649045349296873768,-5697767411962249716,60042.14041394211,22.871313,i,-1.174408425270113,0.4629453511239337
191293,6571996173855273975,3653963252075335948,60042.024222464264,21.470144,z,-1.1625526594337567,1.074783647812408
157946,-7765047984221427238,-3490910918716942179,60042.11741277716,21.436378,y,-1.1727935436361938,0.36418832690108205
59820,-9194877195339002493,2389954658653023819,60042.288296684535,19.769829,i,-0.09189105702493765,-0.3165733874130035
52169,5785523177608647526,1198922181517492844,60042.225955171656,17.950195,y,-1.4099750952852625,-0.20548027175306113
41862,7202543707650384191,-5393533710373499190,60042.26659594733,20.459238,y,-1.2827486658443374,-0.1705910614620685
74988,4273221863271366935,6203776622604384423,60042.197327458314,20.662212,y,-1.6021193344146114,-0.24214053661923804
79699,-9219075451861051434,-8399908211935536253,60042.017524045055,20.96158,z,-0.36387656324848905,1.5855790725704022
26954,8661273842153992965,-471065563760992433,60042.25264728527,17.771318,y,-1.6838994983471527,-0.15208424807035
8789,-5528287380926618012,-8139404890983690673,60042.11696727367,20.75466,y,-1.8203507249696913,0.6016654004745293
117455,4754524719081544641,3263059022577870605,60041.9823087187,21.528885,r,-1.2394063972577012,1.5450826621200326
111844,-5575984438291059434,-2079573470942101476,60042.17883550558,21.684885,y,-1.8542032667013357,0.2516335342309908
79927,-3747526699175528449,3089520651916235145,60042.04532389454,22.425226,y,-1.2886630065354876,1.111254697039638
146105,-7392632663714462904,-5965585690210980155,60042.11293350839,21.659676,y,-1.6085768399510232,1.029331298061313
140152,6423596068651542378,2805844828476588744,60042.222365933165,20.53186,y,-1.8248833359961938,0.05575919260933497
66750,6455278368456538599,-5111443409000853571,60042.20154565868,21.6295,y,-1.5707935600471772,-0.09105762031166166
162988,-1443725020816660857,-2411905084903562113,60042.23328997835,19.975954,y,-1.1608614492410982,-0.09006992033116823
145624,-1094163457934681499,-7407575269710990026,60042.11427577564,21.547152,y,-1.7916857753577455,0.8711499633647677
38197,-4429526214688155982,-4419434479476917816,60042.14489228841,18.761356,z,-1.4646247480265695,0.7630723108099009
149615,-2373814619622545940,-5050886555645650568,60042.248652961745,21.686813,y,-1.8483837610286014,0.058597535189753386
140426,-872100106327149579,-8658985939655627007,60042.12777123403,23.029707,i,-1.6303217252176827,0.872299896834826
217084,-5224290668045118057,8866115005498658632,60042.234634978566,21.375668,y,-1.6464445127190372,-0.09808517488963116
237641,8185148924342852239,-7175128089987515977,60042.080996699326,22.717777,z,-1.294774109533169,0.6281084791681263
118159,-8126958909405803083,-6775432011488733003,60042.00813291315,22.126677,i,-1.2778791772305473,1.1312188234879477
194400,-1233472117297328429,-7187746700753343560,60042.17123549789,22.633928,z,-1.736757526534701,0.8608613109099961
154483,1643863993423911566,-3302683699208213425,60042.11293350839,20.906607,y,-1.0547875371137023,0.6604445594420907
138493,2658843923127406171,-5498447919436532622,60042.16631233546,21.250187,z,-1.8290698555673364,0.41195106621388666
22661,6859728682242556302,8014768882547385277,60042.189722764226,19.162823,y,-1.351294201525954,0.04386172000221062
193321,-1774067056493265169,3244908223539884409,60042.26704528393,21.476587,y,-1.8661666824965146,-0.07657018980197573
199681,7368395660663327621,3166736153211287556,60042.15437447996,22.036863,z,-1.666385988983,0.3467748909792314
138646,-2859528470468747020,2458625866872075370,60042.1950899179,20.929527,y,-1.3493134940371774,-0.30879185438127
28021,-7787582677370723330,3831796985382862580,60042.09670933975,19.772062,z,-1.6066262340496882,1.0372298801486146
168324,428082998120752875,-1506784365650881815,60042.127325675996,21.560345,i,-1.3114286962161126,0.7680829335811173
33077,-3698037465194853328,3297498191818460508,60042.02199391598,22.004045,z,-1.011900701872153,1.4024533232477407
122098,-5652285370436971477,9123663197518114488,60042.13860713552,21.642668,i,-1.2751974032546751,0.2686919156877544
170523,-3872848309608360476,-7149347746894053123,60042.241356276485,21.01628,y,-1.287143873640608,-0.20979567663927387
47871,-1982091254087100888,-4211804461259311764,60042.09401928224,19.150627,z,-1.6818944394266289,0.9398636399237922
74113,-8203393617144906461,-2560873899814400614,60042.19915293832,21.233398,y,-1.2487382315525097,-0.1670421162499442
115287,-4481891540966003853,2094627105913760686,60042.2630192711,21.763752,y,-1.5835049652600168,-0.09820802089011023
189429,8041854911972458880,-1561855482515199648,60042.11427577564,20.988226,y,-1.5982067282812513,0.7481689973459977
89588,-2893853979936138973,7860464539724711996,60042.091145617465,22.073011,z,-1.6578857766818793,1.0330019376930202
191488,-8010611802066105787,4391940169373347974,60042.12059632439,20.664263,y,-1.127190829701787,0.3261631587111186
19299,6116674049386466823,-2424503990717498416,60042.22461085828,19.430511,y,-1.4406000420327731,-0.21925910143348257
200286,-4134035640290735700,-4344092471840875270,60042.074675071744,21.20509,i,-0.9833977392043298,0.6422589843329564
62808,2524643262373583364,-1863233226215241444,60042.150283111885,22.280716,z,-1.76111367965592,0.35020600794011464
46655,292594414891080315,1950068060424168164,60042.03104311857,22.731577,z,-1.1925729629967523,0.7085813174429852
198512,4909474276820050868,116144641179317982,60042.08328822344,22.415562,z,-1.7788943113797822,0.5635081647125687
138544,3198689438904896509,-6206846214336218199,60042.15908246949,22.866072,z,-1.4626819798189685,0.6226359632934493
94928,-5775261123470068730,920385262310630322,60042.02600807138,21.42315,z,-1.2372184793444174,1.212786295954697
144105,1366108793982754021,-7256300345987068304,60042.19687987953,21.895136,y,-1.0160657494705811,-0.17327738278835808
23955,-4548995156786978418,-8577584375808014550,60042.23239311146,17.222788,y,-1.4716102569142706,-0.00547843085102126
