,diasourceid,ssobjectid,midpointtai,mag,filter,heliocentricx,heliocentricy
9474,8103130533896887611,60579626778884911,60042.13360448321,22.12685,i,-1.9756029361786331,0.013943954795124773
9475,1612602196559427921,60579626778884911,60042.14983309064,22.099184,z,-1.9756215182790344,0.013747494369452688
9476,-925346014313135562,-3313242180876838651,60041.99965110765,22.046907,i,-1.4768676303911472,1.1287274175387305
9477,1447604656320605102,5263941472519474744,60042.23328997835,21.421276,y,-1.934347077331768,-0.3320915356133675
9478,7210372049476041353,5263941472519474744,60042.24820325558,21.39148,y,-1.9343075389528945,-0.33225655804329046
9479,6980768568126171037,-7309783325439975183,60042.12821690763,21.058064,i,-1.953227255446359,0.17401814877125618
9480,5243036651731064945,5263941472519474744,60042.2630192711,21.215586,y,-1.9342682424975208,-0.33242050146924357
9481,3890699248086268343,-8154328639102512087,60042.197327458314,20.05175,y,-1.86942966828156,-0.39607025111491323
9482,-4764216131107101672,-8154328639102512087,60042.21235299012,20.120415,y,-1.8693571022253457,-0.3962326758356632
9483,-3894366973222760468,5263941472519474744,60042.27783768368,21.374763,y,-1.9342289237948727,-0.33258446866727814
9484,-3640970810716652191,-3653957152062880518,60042.14713431151,20.938084,z,-1.8305037364163828,0.09351599844544407
9485,-767019015350939603,-8413638649645644837,60042.046236384434,21.194172,y,-1.7548635593638138,0.21184268997974784
9486,-3463245895949226156,8555340457688184950,60042.16221456931,22.771753,z,-1.95802903804848,-0.0756468593997983
9487,-367300046941706966,3566751614655513572,60041.99650184454,22.148642,i,-1.7373849070306542,0.7554114763872206
9488,1240433720210336264,-7720066175495755231,60042.25935437502,20.373613,y,-1.8393909388302108,-0.456326127749248
9489,-7312429572360466842,-2094502425612431390,60042.204300646736,21.385132,y,-1.891283264729219,-0.22755151366445883
9490,5903750262417683884,-8209182812767876988,60041.997413398545,22.01276,i,-1.5963872579997807,1.048309296156765
9491,-7632134474107934103,-8209182812767876988,60042.013496769745,21.956594,z,-1.5965250531890203,1.048157862110288
9492,-7278126365947959631,-7855442940062975412,60042.14086558167,22.989815,i,-1.9832469983083143,0.21301492524701174
9493,5991352622734270696,-8133506043928847006,60042.13860713552,21.488945,i,-1.932720134365086,-0.05210380551576739
9494,-4551648063239983508,-8133506043928847006,60042.154822460696,21.557999,z,-1.9326871221861086,-0.05224124285415561
9495,-7509473084122537406,-9097788752155240611,60042.129561712194,21.45393,i,-1.9855890662164835,0.0654424018390785
9496,1977942186437669013,-9097788752155240611,60042.14578855489,21.489397,z,-1.985611067841215,0.06525947380794513
9497,-7746951771118368914,4205994644002211289,60042.13181335412,21.57555,i,-1.9420492148217092,0.15728505704672077
9498,-2169358245014662436,4205994644002211289,60042.148042483495,21.744797,z,-1.9420820269124284,0.15708926853781105
9499,-5824632628750280762,2009420961071309252,60042.015735355075,22.118439,z,-1.4736775242845441,1.1395491775858064
9500,3855053944449136375,-3348329120103323404,60042.398944324705,21.506136,y,-0.5424750668889854,-1.5256583949698659
9501,-296880692966761231,7615126456187189514,60042.1901722492,22.066732,y,-1.9637411366708515,-0.28721231706299233
9502,-5173644481112738963,7615126456187189514,60042.22057484022,21.935081,y,-1.963680777252485,-0.2875668084510761
9503,2814162739549425404,7615126456187189514,60042.235533412204,21.574633,y,-1.9636510547709123,-0.2877412203601657
9504,5466601583908529647,-1935605101222609697,60042.27828328379,20.339605,y,-1.9177559480462185,-0.3518963778008592
9505,-6617331490915114939,1858360049384911183,60042.17123549789,22.237474,z,-1.7909594113763638,0.10214027016266147
9506,8070614335891164987,-1291496920931932350,60042.16176850602,22.457342,z,-1.7980171496046196,-0.07806384031916146
9507,-8891763774004650359,7848489285635417692,60042.28369832064,22.747606,i,-1.358329285974262,-0.6429822851084331
9508,8281356227429834784,7848489285635417692,60042.300371502424,22.31037,z,-1.3581708274188893,-0.6431151392682725
9509,8958830001306184302,-8154328639102512087,60042.265701167016,20.096485,y,-1.869099313693157,-0.3968093346565902
9510,781768517361565841,-3313242180876838651,60042.015735355075,22.14673,z,-1.4769598505413228,1.1285351826339802
9511,2365208346446692576,-5960426359862876754,60042.00857715412,21.454739,i,-1.5870850632437499,0.25555844500832015
9512,7744965205472089545,-5960426359862876754,60042.02466787569,21.583557,z,-1.5871766769741564,0.25544876102627123
9513,-5148771982227846468,4436794379679504887,60042.005461498746,22.579344,i,-1.6342448275569412,0.8045361892893046
9514,-3649108058909224666,-1517478890056980077,60042.13450188421,22.901325,i,-1.9309067927975827,-0.03651127700557653
9515,1272754485873188639,1858360049384911183,60042.10345580206,22.329866,z,-1.790928117752298,0.10297940582926843
9516,7309288519783306642,-589448988193834734,60042.14623400245,21.935095,z,-1.9663252309330483,0.008280884035594767
9517,-9184132354113522173,-1935605101222609697,60042.21461789633,20.372152,y,-1.9180108479750984,-0.3512013418283242
9518,-2922095900485167178,-589448988193834734,60042.13000747307,22.242998,i,-1.9663627455259647,0.008495626981547082
9519,5424567986666440142,-4795615370870487049,60042.159975261326,22.479881,z,-1.9872716189259454,0.07350001853413154
9520,9196606009828229718,-111891472891647087,60042.06680384834,22.461704,i,-1.876431727426379,0.03195032829901703
9521,-467392935866334009,-8154328639102512087,60042.226402788416,19.991623,y,-1.8692892325179644,-0.39638454955299485
9522,4486628463621231452,-8154328639102512087,60042.241356276485,20.031267,y,-1.8692169804408652,-0.39654618824137
9523,9069836605200011114,-4359663307278996381,60042.00902693083,21.807867,i,-1.726528055705748,0.3853151825898119
9524,-7965444030648036099,-4359663307278996381,60042.025117552635,21.609673,z,-1.7266011425249788,0.3850987816333886
9525,-1599752313070539603,5571584934851782317,60042.15818410279,22.523466,z,-1.9494292617629023,0.15229640878543904
9526,-568369103936757360,-111891472891647087,60042.08328822344,22.574972,z,-1.8764045984915512,0.03179392839700998
9527,3955277350741571953,-7574509850021846783,60042.00902693083,22.572971,i,-1.7602178718209578,0.41527619366074686
9528,6165432532452004329,-7574509850021846783,60042.025117552635,22.421192,z,-1.760313883988745,0.41510725352314487
9529,-5385979531944909621,-4795615370870487049,60042.100298238554,22.569075,z,-1.987381131559457,0.07422319372178053
9530,6121029295408366762,8050203590887129869,60042.006799617695,22.718884,i,-1.754071255630449,0.7462679835074126
9531,-4112207749946465759,-5607665885842056383,60042.00054264341,21.957687,i,-1.2828042819067798,1.075634174872349
